device_id,manufacturer,model,device_type,network_capability
4373,Apple,Model_4373,Smartphone,4G
4374,OnePlus,Model_4374,Smartphone,5G
4375,Apple,Model_4375,Smartphone,4G
4376,OnePlus,Model_4376,Smartphone,4G
4377,Xiaomi,Model_4377,Smartphone,5G
4378,Samsung,Model_4378,Smartphone,5G
4379,Xiaomi,Model_4379,Smartphone,5G
4380,OnePlus,Model_4380,Smartphone,5G
4381,OnePlus,Model_4381,Smartphone,5G
4382,OnePlus,Model_4382,Smartphone,4G
4383,OnePlus,Model_4383,Smartphone,5G
4384,Apple,Model_4384,Smartphone,4G
4385,Samsung,Model_4385,Smartphone,5G
4386,OnePlus,Model_4386,Smartphone,4G
4387,Xiaomi,Model_4387,Smartphone,4G
4388,OnePlus,Model_4388,Smartphone,5G
4389,Apple,Model_4389,Smartphone,4G
4390,Samsung,Model_4390,Smartphone,4G
4391,Apple,Model_4391,Smartphone,5G
4392,OnePlus,Model_4392,Smartphone,5G
4393,Xiaomi,Model_4393,Smartphone,4G
4394,OnePlus,Model_4394,Smartphone,4G
4395,Apple,Model_4395,Smartphone,5G
4396,Apple,Model_4396,Smartphone,5G
4397,Samsung,Model_4397,Smartphone,4G
4398,Xiaomi,Model_4398,Smartphone,5G
4399,Samsung,Model_4399,Smartphone,5G
4400,Apple,Model_4400,Smartphone,4G
4401,OnePlus,Model_4401,Smartphone,4G
4402,OnePlus,Model_4402,Smartphone,5G
4403,Apple,Model_4403,Smartphone,4G
4404,Samsung,Model_4404,Smartphone,4G
4405,Xiaomi,Model_4405,Smartphone,4G
4406,Apple,Model_4406,Smartphone,4G
4407,Xiaomi,Model_4407,Smartphone,4G
4408,OnePlus,Model_4408,Smartphone,5G
4409,Xiaomi,Model_4409,Smartphone,4G
4410,Samsung,Model_4410,Smartphone,4G
4411,Xiaomi,Model_4411,Smartphone,4G
4412,OnePlus,Model_4412,Smartphone,5G
4413,OnePlus,Model_4413,Smartphone,5G
4414,Apple,Model_4414,Smartphone,4G
4415,Apple,Model_4415,Smartphone,4G
4416,Xiaomi,Model_4416,Smartphone,5G
4417,Xiaomi,Model_4417,Smartphone,4G
4418,Apple,Model_4418,Smartphone,4G
4419,Xiaomi,Model_4419,Smartphone,4G
4420,Samsung,Model_4420,Smartphone,5G
4421,OnePlus,Model_4421,Smartphone,4G
4422,Samsung,Model_4422,Smartphone,5G
4423,Xiaomi,Model_4423,Smartphone,5G
4424,Xiaomi,Model_4424,Smartphone,5G
4425,Samsung,Model_4425,Smartphone,4G
4426,OnePlus,Model_4426,Smartphone,5G
4427,Xiaomi,Model_4427,Smartphone,4G
4428,Xiaomi,Model_4428,Smartphone,4G
4429,Apple,Model_4429,Smartphone,4G
4430,Xiaomi,Model_4430,Smartphone,4G
4431,Xiaomi,Model_4431,Smartphone,4G
4432,OnePlus,Model_4432,Smartphone,5G
4433,Xiaomi,Model_4433,Smartphone,5G
4434,Apple,Model_4434,Smartphone,5G
4435,Xiaomi,Model_4435,Smartphone,4G
4436,Samsung,Model_4436,Smartphone,4G
4437,Samsung,Model_4437,Smartphone,5G
4438,Samsung,Model_4438,Smartphone,4G
4439,Xiaomi,Model_4439,Smartphone,5G
4440,OnePlus,Model_4440,Smartphone,5G
4441,Samsung,Model_4441,Smartphone,4G
4442,Apple,Model_4442,Smartphone,5G
4443,Xiaomi,Model_4443,Smartphone,5G
4444,Apple,Model_4444,Smartphone,5G
4445,Apple,Model_4445,Smartphone,4G
4446,Xiaomi,Model_4446,Smartphone,4G
4447,OnePlus,Model_4447,Smartphone,4G
4448,Samsung,Model_4448,Smartphone,5G
4449,OnePlus,Model_4449,Smartphone,5G
4450,Apple,Model_4450,Smartphone,5G
4451,Apple,Model_4451,Smartphone,5G
4452,Apple,Model_4452,Smartphone,5G
4453,Xiaomi,Model_4453,Smartphone,4G
4454,OnePlus,Model_4454,Smartphone,4G
4455,Apple,Model_4455,Smartphone,5G
4456,Xiaomi,Model_4456,Smartphone,4G
4457,Apple,Model_4457,Smartphone,5G
4458,Xiaomi,Model_4458,Smartphone,5G
4459,Xiaomi,Model_4459,Smartphone,5G
4460,Xiaomi,Model_4460,Smartphone,5G
4461,OnePlus,Model_4461,Smartphone,4G
4462,Samsung,Model_4462,Smartphone,4G
4463,Apple,Model_4463,Smartphone,4G
4464,Samsung,Model_4464,Smartphone,5G
4465,Samsung,Model_4465,Smartphone,5G
4466,Samsung,Model_4466,Smartphone,4G
4467,OnePlus,Model_4467,Smartphone,5G
4468,Apple,Model_4468,Smartphone,4G
4469,Samsung,Model_4469,Smartphone,4G
4470,Xiaomi,Model_4470,Smartphone,5G
4471,Xiaomi,Model_4471,Smartphone,4G
4472,Samsung,Model_4472,Smartphone,5G
4473,Samsung,Model_4473,Smartphone,4G
4474,OnePlus,Model_4474,Smartphone,4G
4475,Samsung,Model_4475,Smartphone,5G
4476,Samsung,Model_4476,Smartphone,4G
4477,Samsung,Model_4477,Smartphone,5G
4478,Xiaomi,Model_4478,Smartphone,4G
4479,Xiaomi,Model_4479,Smartphone,4G
4480,OnePlus,Model_4480,Smartphone,4G
4481,Samsung,Model_4481,Smartphone,5G
4482,OnePlus,Model_4482,Smartphone,4G
4483,OnePlus,Model_4483,Smartphone,5G
4484,Apple,Model_4484,Smartphone,5G
4485,Apple,Model_4485,Smartphone,5G
4486,Xiaomi,Model_4486,Smartphone,4G
4487,Samsung,Model_4487,Smartphone,5G
4488,Xiaomi,Model_4488,Smartphone,4G
4489,Apple,Model_4489,Smartphone,5G
4490,OnePlus,Model_4490,Smartphone,5G
4491,Xiaomi,Model_4491,Smartphone,4G
4492,Apple,Model_4492,Smartphone,4G
4493,Apple,Model_4493,Smartphone,5G
4494,Samsung,Model_4494,Smartphone,5G
4495,OnePlus,Model_4495,Smartphone,5G
4496,Apple,Model_4496,Smartphone,5G
4497,Xiaomi,Model_4497,Smartphone,4G
4498,OnePlus,Model_4498,Smartphone,5G
4499,Xiaomi,Model_4499,Smartphone,5G
4500,OnePlus,Model_4500,Smartphone,4G
4501,Apple,Model_4501,Smartphone,5G
4502,Samsung,Model_4502,Smartphone,4G
4503,Samsung,Model_4503,Smartphone,4G
4504,OnePlus,Model_4504,Smartphone,5G
4505,Apple,Model_4505,Smartphone,5G
4506,Samsung,Model_4506,Smartphone,4G
4507,Xiaomi,Model_4507,Smartphone,5G
4508,Xiaomi,Model_4508,Smartphone,4G
4509,OnePlus,Model_4509,Smartphone,4G
4510,Samsung,Model_4510,Smartphone,5G
4511,Samsung,Model_4511,Smartphone,4G
4512,OnePlus,Model_4512,Smartphone,4G
4513,Xiaomi,Model_4513,Smartphone,4G
4514,Xiaomi,Model_4514,Smartphone,4G
4515,Samsung,Model_4515,Smartphone,5G
4516,Xiaomi,Model_4516,Smartphone,5G
4517,OnePlus,Model_4517,Smartphone,4G
4518,OnePlus,Model_4518,Smartphone,4G
4519,Samsung,Model_4519,Smartphone,4G
4520,Apple,Model_4520,Smartphone,4G
4521,Xiaomi,Model_4521,Smartphone,4G
4522,Apple,Model_4522,Smartphone,4G
4523,OnePlus,Model_4523,Smartphone,4G
4524,OnePlus,Model_4524,Smartphone,4G
4525,Samsung,Model_4525,Smartphone,4G
4526,Samsung,Model_4526,Smartphone,4G
4527,Samsung,Model_4527,Smartphone,5G
4528,OnePlus,Model_4528,Smartphone,4G
4529,OnePlus,Model_4529,Smartphone,5G
4530,Apple,Model_4530,Smartphone,4G
4531,Samsung,Model_4531,Smartphone,4G
4532,Apple,Model_4532,Smartphone,5G
4533,Samsung,Model_4533,Smartphone,4G
4534,OnePlus,Model_4534,Smartphone,5G
4535,Apple,Model_4535,Smartphone,5G
4536,Xiaomi,Model_4536,Smartphone,5G
4537,Samsung,Model_4537,Smartphone,5G
4538,OnePlus,Model_4538,Smartphone,5G
4539,Apple,Model_4539,Smartphone,5G
4540,Samsung,Model_4540,Smartphone,5G
4541,Xiaomi,Model_4541,Smartphone,5G
4542,Xiaomi,Model_4542,Smartphone,5G
4543,Xiaomi,Model_4543,Smartphone,4G
4544,Samsung,Model_4544,Smartphone,5G
4545,Samsung,Model_4545,Smartphone,5G
4546,Apple,Model_4546,Smartphone,4G
4547,Apple,Model_4547,Smartphone,5G
4548,OnePlus,Model_4548,Smartphone,4G
4549,OnePlus,Model_4549,Smartphone,5G
4550,Samsung,Model_4550,Smartphone,4G
4551,Samsung,Model_4551,Smartphone,4G
4552,Xiaomi,Model_4552,Smartphone,4G
4553,OnePlus,Model_4553,Smartphone,5G
4554,OnePlus,Model_4554,Smartphone,5G
4555,OnePlus,Model_4555,Smartphone,5G
4556,OnePlus,Model_4556,Smartphone,5G
4557,Xiaomi,Model_4557,Smartphone,5G
4558,Apple,Model_4558,Smartphone,5G
4559,Xiaomi,Model_4559,Smartphone,4G
4560,Xiaomi,Model_4560,Smartphone,4G
4561,OnePlus,Model_4561,Smartphone,5G
4562,Samsung,Model_4562,Smartphone,5G
4563,Samsung,Model_4563,Smartphone,4G
4564,OnePlus,Model_4564,Smartphone,5G
4565,OnePlus,Model_4565,Smartphone,4G
4566,Apple,Model_4566,Smartphone,4G
4567,Apple,Model_4567,Smartphone,5G
4568,Xiaomi,Model_4568,Smartphone,4G
4569,Samsung,Model_4569,Smartphone,4G
4570,Apple,Model_4570,Smartphone,5G
4571,Apple,Model_4571,Smartphone,4G
4572,OnePlus,Model_4572,Smartphone,5G
4573,OnePlus,Model_4573,Smartphone,5G
4574,OnePlus,Model_4574,Smartphone,4G
4575,Samsung,Model_4575,Smartphone,4G
4576,Apple,Model_4576,Smartphone,5G
4577,Xiaomi,Model_4577,Smartphone,5G
4578,Samsung,Model_4578,Smartphone,5G
4579,Samsung,Model_4579,Smartphone,5G
4580,Samsung,Model_4580,Smartphone,5G
4581,Apple,Model_4581,Smartphone,4G
4582,Xiaomi,Model_4582,Smartphone,5G
4583,OnePlus,Model_4583,Smartphone,4G
4584,Samsung,Model_4584,Smartphone,4G
4585,OnePlus,Model_4585,Smartphone,5G
4586,Xiaomi,Model_4586,Smartphone,4G
4587,Apple,Model_4587,Smartphone,5G
4588,Xiaomi,Model_4588,Smartphone,5G
4589,Apple,Model_4589,Smartphone,5G
4590,Apple,Model_4590,Smartphone,4G
4591,Samsung,Model_4591,Smartphone,5G
4592,OnePlus,Model_4592,Smartphone,4G
4593,Samsung,Model_4593,Smartphone,4G
4594,OnePlus,Model_4594,Smartphone,5G
4595,Samsung,Model_4595,Smartphone,4G
4596,OnePlus,Model_4596,Smartphone,4G
4597,Apple,Model_4597,Smartphone,4G
4598,OnePlus,Model_4598,Smartphone,5G
4599,Apple,Model_4599,Smartphone,5G
4600,Xiaomi,Model_4600,Smartphone,5G
4601,Apple,Model_4601,Smartphone,5G
4602,Apple,Model_4602,Smartphone,4G
4603,OnePlus,Model_4603,Smartphone,5G
4604,Xiaomi,Model_4604,Smartphone,4G
4605,Samsung,Model_4605,Smartphone,5G
4606,Samsung,Model_4606,Smartphone,5G
4607,Samsung,Model_4607,Smartphone,5G
4608,Samsung,Model_4608,Smartphone,4G
4609,Xiaomi,Model_4609,Smartphone,4G
4610,Apple,Model_4610,Smartphone,4G
4611,Apple,Model_4611,Smartphone,4G
4612,Apple,Model_4612,Smartphone,5G
4613,Samsung,Model_4613,Smartphone,4G
4614,OnePlus,Model_4614,Smartphone,4G
4615,Apple,Model_4615,Smartphone,4G
4616,OnePlus,Model_4616,Smartphone,4G
4617,Apple,Model_4617,Smartphone,4G
4618,OnePlus,Model_4618,Smartphone,5G
4619,Samsung,Model_4619,Smartphone,4G
4620,Xiaomi,Model_4620,Smartphone,4G
4621,OnePlus,Model_4621,Smartphone,4G
4622,Xiaomi,Model_4622,Smartphone,4G
4623,Apple,Model_4623,Smartphone,5G
4624,Samsung,Model_4624,Smartphone,5G
4625,Apple,Model_4625,Smartphone,4G
4626,Xiaomi,Model_4626,Smartphone,4G
4627,Apple,Model_4627,Smartphone,5G
4628,Apple,Model_4628,Smartphone,5G
4629,Samsung,Model_4629,Smartphone,5G
4630,Apple,Model_4630,Smartphone,5G
4631,Apple,Model_4631,Smartphone,5G
4632,Samsung,Model_4632,Smartphone,5G
4633,OnePlus,Model_4633,Smartphone,4G
4634,Xiaomi,Model_4634,Smartphone,5G
4635,Apple,Model_4635,Smartphone,4G
4636,Xiaomi,Model_4636,Smartphone,4G
4637,OnePlus,Model_4637,Smartphone,4G
4638,Samsung,Model_4638,Smartphone,5G
4639,Samsung,Model_4639,Smartphone,5G
4640,Apple,Model_4640,Smartphone,5G
4641,Xiaomi,Model_4641,Smartphone,4G
4642,Apple,Model_4642,Smartphone,4G
4643,Apple,Model_4643,Smartphone,5G
4644,Samsung,Model_4644,Smartphone,5G
4645,Xiaomi,Model_4645,Smartphone,5G
4646,OnePlus,Model_4646,Smartphone,5G
4647,Apple,Model_4647,Smartphone,5G
4648,OnePlus,Model_4648,Smartphone,4G
4649,Apple,Model_4649,Smartphone,4G
4650,Xiaomi,Model_4650,Smartphone,5G
4651,Samsung,Model_4651,Smartphone,4G
4652,Apple,Model_4652,Smartphone,5G
4653,OnePlus,Model_4653,Smartphone,4G
4654,Xiaomi,Model_4654,Smartphone,4G
4655,Xiaomi,Model_4655,Smartphone,4G
4656,Apple,Model_4656,Smartphone,4G
4657,Xiaomi,Model_4657,Smartphone,4G
4658,Samsung,Model_4658,Smartphone,4G
4659,Samsung,Model_4659,Smartphone,5G
4660,Xiaomi,Model_4660,Smartphone,4G
4661,OnePlus,Model_4661,Smartphone,5G
4662,OnePlus,Model_4662,Smartphone,4G
4663,Samsung,Model_4663,Smartphone,5G
4664,OnePlus,Model_4664,Smartphone,4G
4665,Samsung,Model_4665,Smartphone,4G
4666,OnePlus,Model_4666,Smartphone,4G
4667,OnePlus,Model_4667,Smartphone,5G
4668,Samsung,Model_4668,Smartphone,4G
4669,OnePlus,Model_4669,Smartphone,4G
4670,Samsung,Model_4670,Smartphone,5G
4671,Xiaomi,Model_4671,Smartphone,5G
4672,OnePlus,Model_4672,Smartphone,4G
4673,Xiaomi,Model_4673,Smartphone,5G
4674,Samsung,Model_4674,Smartphone,4G
4675,Apple,Model_4675,Smartphone,4G
4676,OnePlus,Model_4676,Smartphone,5G
4677,Apple,Model_4677,Smartphone,4G
4678,OnePlus,Model_4678,Smartphone,5G
4679,Samsung,Model_4679,Smartphone,4G
4680,Apple,Model_4680,Smartphone,5G
4681,OnePlus,Model_4681,Smartphone,4G
4682,Samsung,Model_4682,Smartphone,5G
4683,Samsung,Model_4683,Smartphone,4G
4684,OnePlus,Model_4684,Smartphone,5G
4685,Apple,Model_4685,Smartphone,5G
4686,Samsung,Model_4686,Smartphone,5G
4687,Xiaomi,Model_4687,Smartphone,5G
4688,Samsung,Model_4688,Smartphone,4G
4689,OnePlus,Model_4689,Smartphone,5G
4690,Apple,Model_4690,Smartphone,5G
4691,OnePlus,Model_4691,Smartphone,4G
4692,Samsung,Model_4692,Smartphone,4G
4693,Samsung,Model_4693,Smartphone,4G
4694,OnePlus,Model_4694,Smartphone,4G
4695,Samsung,Model_4695,Smartphone,5G
4696,Xiaomi,Model_4696,Smartphone,4G
4697,Samsung,Model_4697,Smartphone,4G
4698,Apple,Model_4698,Smartphone,5G
4699,Apple,Model_4699,Smartphone,5G
4700,Samsung,Model_4700,Smartphone,4G
4701,OnePlus,Model_4701,Smartphone,5G
4702,Apple,Model_4702,Smartphone,4G
4703,Apple,Model_4703,Smartphone,4G
4704,OnePlus,Model_4704,Smartphone,4G
4705,Xiaomi,Model_4705,Smartphone,4G
4706,OnePlus,Model_4706,Smartphone,4G
4707,Apple,Model_4707,Smartphone,5G
4708,Samsung,Model_4708,Smartphone,5G
4709,Apple,Model_4709,Smartphone,4G
4710,Xiaomi,Model_4710,Smartphone,5G
4711,Samsung,Model_4711,Smartphone,5G
4712,OnePlus,Model_4712,Smartphone,5G
4713,OnePlus,Model_4713,Smartphone,5G
4714,OnePlus,Model_4714,Smartphone,5G
4715,Samsung,Model_4715,Smartphone,5G
4716,OnePlus,Model_4716,Smartphone,5G
4717,Samsung,Model_4717,Smartphone,4G
4718,OnePlus,Model_4718,Smartphone,5G
4719,OnePlus,Model_4719,Smartphone,5G
4720,Apple,Model_4720,Smartphone,5G
4721,OnePlus,Model_4721,Smartphone,4G
4722,Apple,Model_4722,Smartphone,5G
4723,Samsung,Model_4723,Smartphone,5G
4724,Samsung,Model_4724,Smartphone,5G
4725,Samsung,Model_4725,Smartphone,5G
4726,OnePlus,Model_4726,Smartphone,4G
4727,Xiaomi,Model_4727,Smartphone,4G
4728,OnePlus,Model_4728,Smartphone,5G
4729,Xiaomi,Model_4729,Smartphone,4G
4730,Samsung,Model_4730,Smartphone,4G
4731,Samsung,Model_4731,Smartphone,5G
4732,OnePlus,Model_4732,Smartphone,4G
4733,Xiaomi,Model_4733,Smartphone,4G
4734,OnePlus,Model_4734,Smartphone,4G
4735,Apple,Model_4735,Smartphone,4G
4736,Samsung,Model_4736,Smartphone,5G
4737,Samsung,Model_4737,Smartphone,4G
4738,Xiaomi,Model_4738,Smartphone,5G
4739,OnePlus,Model_4739,Smartphone,4G
4740,Apple,Model_4740,Smartphone,5G
4741,OnePlus,Model_4741,Smartphone,4G
4742,Xiaomi,Model_4742,Smartphone,5G
4743,Xiaomi,Model_4743,Smartphone,4G
4744,Xiaomi,Model_4744,Smartphone,5G
4745,OnePlus,Model_4745,Smartphone,4G
4746,Samsung,Model_4746,Smartphone,5G
4747,OnePlus,Model_4747,Smartphone,4G
4748,OnePlus,Model_4748,Smartphone,4G
4749,Xiaomi,Model_4749,Smartphone,5G
4750,Xiaomi,Model_4750,Smartphone,4G
4751,Xiaomi,Model_4751,Smartphone,4G
4752,OnePlus,Model_4752,Smartphone,5G
4753,Samsung,Model_4753,Smartphone,5G
4754,OnePlus,Model_4754,Smartphone,5G
4755,OnePlus,Model_4755,Smartphone,5G
4756,Xiaomi,Model_4756,Smartphone,4G
4757,OnePlus,Model_4757,Smartphone,5G
4758,Apple,Model_4758,Smartphone,5G
4759,Apple,Model_4759,Smartphone,4G
4760,Xiaomi,Model_4760,Smartphone,5G
4761,Xiaomi,Model_4761,Smartphone,4G
4762,OnePlus,Model_4762,Smartphone,5G
4763,OnePlus,Model_4763,Smartphone,4G
4764,OnePlus,Model_4764,Smartphone,5G
4765,Apple,Model_4765,Smartphone,5G
4766,Samsung,Model_4766,Smartphone,5G
4767,Xiaomi,Model_4767,Smartphone,4G
4768,Apple,Model_4768,Smartphone,4G
4769,OnePlus,Model_4769,Smartphone,5G
4770,Xiaomi,Model_4770,Smartphone,4G
4771,Xiaomi,Model_4771,Smartphone,4G
4772,Apple,Model_4772,Smartphone,4G
4773,OnePlus,Model_4773,Smartphone,4G
4774,Apple,Model_4774,Smartphone,5G
4775,Apple,Model_4775,Smartphone,4G
4776,OnePlus,Model_4776,Smartphone,4G
4777,Samsung,Model_4777,Smartphone,4G
4778,Apple,Model_4778,Smartphone,5G
4779,OnePlus,Model_4779,Smartphone,5G
4780,Apple,Model_4780,Smartphone,5G
4781,Xiaomi,Model_4781,Smartphone,5G
4782,Samsung,Model_4782,Smartphone,5G
4783,Xiaomi,Model_4783,Smartphone,5G
4784,Samsung,Model_4784,Smartphone,5G
4785,Apple,Model_4785,Smartphone,5G
4786,OnePlus,Model_4786,Smartphone,4G
4787,Xiaomi,Model_4787,Smartphone,5G
4788,OnePlus,Model_4788,Smartphone,4G
4789,OnePlus,Model_4789,Smartphone,5G
4790,Apple,Model_4790,Smartphone,5G
4791,OnePlus,Model_4791,Smartphone,4G
4792,Samsung,Model_4792,Smartphone,4G
4793,Xiaomi,Model_4793,Smartphone,5G
4794,Apple,Model_4794,Smartphone,5G
4795,Xiaomi,Model_4795,Smartphone,5G
4796,OnePlus,Model_4796,Smartphone,4G
4797,OnePlus,Model_4797,Smartphone,4G
4798,Xiaomi,Model_4798,Smartphone,5G
4799,Apple,Model_4799,Smartphone,4G
4800,Xiaomi,Model_4800,Smartphone,5G
4801,Samsung,Model_4801,Smartphone,4G
4802,Xiaomi,Model_4802,Smartphone,4G
4803,OnePlus,Model_4803,Smartphone,5G
4804,Apple,Model_4804,Smartphone,4G
4805,Apple,Model_4805,Smartphone,4G
4806,Xiaomi,Model_4806,Smartphone,4G
4807,Xiaomi,Model_4807,Smartphone,5G
4808,OnePlus,Model_4808,Smartphone,5G
4809,Xiaomi,Model_4809,Smartphone,5G
4810,Samsung,Model_4810,Smartphone,4G
4811,Apple,Model_4811,Smartphone,5G
4812,Apple,Model_4812,Smartphone,5G
4813,Xiaomi,Model_4813,Smartphone,4G
4814,OnePlus,Model_4814,Smartphone,5G
4815,Apple,Model_4815,Smartphone,5G
4816,Xiaomi,Model_4816,Smartphone,5G
4817,Samsung,Model_4817,Smartphone,5G
4818,OnePlus,Model_4818,Smartphone,4G
4819,OnePlus,Model_4819,Smartphone,4G
4820,Apple,Model_4820,Smartphone,4G
4821,OnePlus,Model_4821,Smartphone,4G
4822,Samsung,Model_4822,Smartphone,4G
4823,Samsung,Model_4823,Smartphone,5G
4824,Samsung,Model_4824,Smartphone,4G
4825,Apple,Model_4825,Smartphone,5G
4826,OnePlus,Model_4826,Smartphone,4G
4827,OnePlus,Model_4827,Smartphone,5G
4828,Samsung,Model_4828,Smartphone,4G
4829,Samsung,Model_4829,Smartphone,4G
4830,Xiaomi,Model_4830,Smartphone,4G
4831,OnePlus,Model_4831,Smartphone,4G
4832,Samsung,Model_4832,Smartphone,5G
4833,OnePlus,Model_4833,Smartphone,5G
4834,Xiaomi,Model_4834,Smartphone,4G
4835,Xiaomi,Model_4835,Smartphone,5G
4836,Apple,Model_4836,Smartphone,5G
4837,Apple,Model_4837,Smartphone,4G
4838,Apple,Model_4838,Smartphone,4G
4839,Apple,Model_4839,Smartphone,5G
4840,Samsung,Model_4840,Smartphone,4G
4841,Apple,Model_4841,Smartphone,4G
4842,OnePlus,Model_4842,Smartphone,4G
4843,Samsung,Model_4843,Smartphone,4G
4844,OnePlus,Model_4844,Smartphone,5G
4845,Apple,Model_4845,Smartphone,5G
4846,Samsung,Model_4846,Smartphone,4G
4847,OnePlus,Model_4847,Smartphone,5G
4848,Apple,Model_4848,Smartphone,5G
4849,Xiaomi,Model_4849,Smartphone,4G
4850,Apple,Model_4850,Smartphone,4G
4851,Xiaomi,Model_4851,Smartphone,5G
4852,Samsung,Model_4852,Smartphone,4G
4853,Samsung,Model_4853,Smartphone,4G
4854,Samsung,Model_4854,Smartphone,5G
4855,OnePlus,Model_4855,Smartphone,4G
4856,Samsung,Model_4856,Smartphone,5G
4857,Xiaomi,Model_4857,Smartphone,4G
4858,Apple,Model_4858,Smartphone,4G
4859,Apple,Model_4859,Smartphone,5G
4860,Apple,Model_4860,Smartphone,5G
4861,OnePlus,Model_4861,Smartphone,5G
4862,Samsung,Model_4862,Smartphone,5G
4863,Apple,Model_4863,Smartphone,5G
4864,Samsung,Model_4864,Smartphone,4G
4865,Apple,Model_4865,Smartphone,4G
4866,Xiaomi,Model_4866,Smartphone,4G
4867,Samsung,Model_4867,Smartphone,4G
4868,Samsung,Model_4868,Smartphone,4G
4869,OnePlus,Model_4869,Smartphone,5G
4870,Samsung,Model_4870,Smartphone,4G
4871,Samsung,Model_4871,Smartphone,5G
4872,Apple,Model_4872,Smartphone,5G
4873,Xiaomi,Model_4873,Smartphone,4G
4874,Xiaomi,Model_4874,Smartphone,4G
4875,Samsung,Model_4875,Smartphone,4G
4876,Apple,Model_4876,Smartphone,4G
4877,Samsung,Model_4877,Smartphone,4G
4878,Apple,Model_4878,Smartphone,4G
4879,Apple,Model_4879,Smartphone,5G
4880,Xiaomi,Model_4880,Smartphone,4G
4881,Apple,Model_4881,Smartphone,5G
4882,Apple,Model_4882,Smartphone,4G
4883,OnePlus,Model_4883,Smartphone,5G
4884,Apple,Model_4884,Smartphone,5G
4885,Xiaomi,Model_4885,Smartphone,4G
4886,Samsung,Model_4886,Smartphone,4G
4887,Xiaomi,Model_4887,Smartphone,5G
4888,OnePlus,Model_4888,Smartphone,5G
4889,Apple,Model_4889,Smartphone,5G
4890,Apple,Model_4890,Smartphone,5G
4891,Samsung,Model_4891,Smartphone,4G
4892,OnePlus,Model_4892,Smartphone,5G
4893,OnePlus,Model_4893,Smartphone,5G
4894,Samsung,Model_4894,Smartphone,4G
4895,Xiaomi,Model_4895,Smartphone,4G
4896,OnePlus,Model_4896,Smartphone,5G
4897,Xiaomi,Model_4897,Smartphone,4G
4898,OnePlus,Model_4898,Smartphone,5G
4899,OnePlus,Model_4899,Smartphone,4G
4900,Apple,Model_4900,Smartphone,4G
4901,OnePlus,Model_4901,Smartphone,5G
4902,OnePlus,Model_4902,Smartphone,5G
4903,Xiaomi,Model_4903,Smartphone,4G
4904,OnePlus,Model_4904,Smartphone,4G
4905,OnePlus,Model_4905,Smartphone,4G
4906,OnePlus,Model_4906,Smartphone,5G
4907,Apple,Model_4907,Smartphone,4G
4908,Samsung,Model_4908,Smartphone,4G
4909,Xiaomi,Model_4909,Smartphone,4G
4910,Samsung,Model_4910,Smartphone,5G
4911,Xiaomi,Model_4911,Smartphone,4G
4912,Xiaomi,Model_4912,Smartphone,4G
4913,Samsung,Model_4913,Smartphone,5G
4914,Xiaomi,Model_4914,Smartphone,5G
4915,Samsung,Model_4915,Smartphone,4G
4916,Samsung,Model_4916,Smartphone,4G
4917,Xiaomi,Model_4917,Smartphone,4G
4918,OnePlus,Model_4918,Smartphone,5G
4919,OnePlus,Model_4919,Smartphone,4G
4920,Samsung,Model_4920,Smartphone,5G
4921,Apple,Model_4921,Smartphone,5G
4922,Samsung,Model_4922,Smartphone,5G
4923,OnePlus,Model_4923,Smartphone,5G
4924,Samsung,Model_4924,Smartphone,4G
4925,Xiaomi,Model_4925,Smartphone,5G
4926,Xiaomi,Model_4926,Smartphone,5G
4927,Xiaomi,Model_4927,Smartphone,4G
4928,Samsung,Model_4928,Smartphone,5G
4929,Apple,Model_4929,Smartphone,4G
4930,Samsung,Model_4930,Smartphone,4G
4931,Xiaomi,Model_4931,Smartphone,5G
4932,Xiaomi,Model_4932,Smartphone,4G
4933,Xiaomi,Model_4933,Smartphone,4G
4934,OnePlus,Model_4934,Smartphone,5G
4935,Xiaomi,Model_4935,Smartphone,5G
4936,OnePlus,Model_4936,Smartphone,4G
4937,Xiaomi,Model_4937,Smartphone,4G
4938,Xiaomi,Model_4938,Smartphone,4G
4939,Apple,Model_4939,Smartphone,5G
4940,Samsung,Model_4940,Smartphone,4G
4941,OnePlus,Model_4941,Smartphone,4G
4942,OnePlus,Model_4942,Smartphone,5G
4943,Xiaomi,Model_4943,Smartphone,5G
4944,Apple,Model_4944,Smartphone,4G
4945,Xiaomi,Model_4945,Smartphone,5G
4946,Apple,Model_4946,Smartphone,5G
4947,Apple,Model_4947,Smartphone,4G
4948,Apple,Model_4948,Smartphone,4G
4949,Xiaomi,Model_4949,Smartphone,4G
4950,OnePlus,Model_4950,Smartphone,4G
4951,Samsung,Model_4951,Smartphone,4G
4952,Apple,Model_4952,Smartphone,4G
4953,Xiaomi,Model_4953,Smartphone,5G
4954,Xiaomi,Model_4954,Smartphone,5G
4955,OnePlus,Model_4955,Smartphone,4G
4956,Apple,Model_4956,Smartphone,5G
4957,Xiaomi,Model_4957,Smartphone,5G
4958,Apple,Model_4958,Smartphone,5G
4959,OnePlus,Model_4959,Smartphone,5G
4960,Apple,Model_4960,Smartphone,4G
4961,Samsung,Model_4961,Smartphone,5G
4962,Xiaomi,Model_4962,Smartphone,4G
4963,Apple,Model_4963,Smartphone,4G
4964,OnePlus,Model_4964,Smartphone,5G
4965,Xiaomi,Model_4965,Smartphone,4G
4966,Apple,Model_4966,Smartphone,5G
